date,publication,raw,rolling7,rolling30,c1_raw,c2_raw,c3_raw,c1,c2,c3,c1_3,c2_3,c3_3,c1_7,c2_7,c3_7,c1_30,c2_30,c3_30
2022-12-17,False,,-2.2857142857142856,-0.8333333333333334,,,,-3.0,2.0,3.0,-2.6666666666666665,1.3333333333333333,1.6666666666666667,-2.2857142857142856,0.7142857142857143,1.0,-0.8333333333333334,0.2,0.0333333333333333
2022-12-18,False,,-2.4285714285714284,-0.8666666666666667,,,,-3.0,2.0,3.0,-3.0,2.0,3.0,-2.4285714285714284,1.0,1.2857142857142858,-0.8666666666666667,0.2666666666666666,0.1666666666666666
2022-12-19,False,,-2.571428571428572,-0.9,,,,-3.0,2.0,3.0,-3.0,2.0,3.0,-2.571428571428572,1.1428571428571428,2.0,-0.9,0.3333333333333333,0.3
2022-12-20,False,,-2.7142857142857144,-0.9333333333333332,,,,-3.0,2.0,3.0,-3.0,2.0,3.0,-2.7142857142857144,1.4285714285714286,2.2857142857142856,-0.9333333333333332,0.4,0.4333333333333333
2022-12-21,True,-2.0,-2.7142857142857144,-0.9,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-2.6666666666666665,1.3333333333333333,1.6666666666666667,-2.7142857142857144,1.4285714285714286,1.8571428571428568,-0.9,0.4,0.3666666666666666
2022-12-22,True,-3.0,-2.857142857142857,-0.9,-3.0,0.0,-3.0,-3.0,0.0,-3.0,-2.6666666666666665,0.6666666666666666,-0.3333333333333333,-2.857142857142857,1.4285714285714286,1.5714285714285714,-0.9,0.4333333333333333,0.3333333333333333
2022-12-23,False,,-2.857142857142857,-0.9,,,,-3.0,0.0,-3.0,-2.6666666666666665,0.0,-2.333333333333333,-2.857142857142857,1.1428571428571428,0.7142857142857143,-0.9,0.4333333333333333,0.2333333333333333
2022-12-24,False,,-2.857142857142857,-1.0,,,,-3.0,0.0,-3.0,-3.0,0.0,-3.0,-2.857142857142857,0.8571428571428571,-0.1428571428571428,-1.0,0.4333333333333333,0.0666666666666666
2022-12-25,False,,-2.857142857142857,-1.1,,,,-3.0,0.0,-3.0,-3.0,0.0,-3.0,-2.857142857142857,0.5714285714285714,-1.0,-1.1,0.4333333333333333,0.0
2022-12-26,False,,-2.857142857142857,-1.2,,,,-3.0,0.0,-3.0,-3.0,0.0,-3.0,-2.857142857142857,0.2857142857142857,-1.8571428571428568,-1.2,0.4333333333333333,-0.0666666666666666
2022-12-27,False,,-2.857142857142857,-1.3,,,,-3.0,0.0,-3.0,-3.0,0.0,-3.0,-2.857142857142857,0.0,-2.7142857142857144,-1.3,0.4333333333333333,-0.1333333333333333
2022-12-28,False,,-3.0,-1.4,,,,-3.0,0.0,-3.0,-3.0,0.0,-3.0,-3.0,0.0,-3.0,-1.4,0.4333333333333333,-0.2
2022-12-29,True,-3.0,-3.0,-1.5,-3.0,0.0,1.0,-3.0,0.0,1.0,-3.0,0.0,-1.6666666666666667,-3.0,0.0,-2.4285714285714284,-1.5,0.4333333333333333,-0.1333333333333333
2022-12-30,False,,-3.0,-1.6666666666666667,,,,-3.0,0.0,1.0,-3.0,0.0,-0.3333333333333333,-3.0,0.0,-1.8571428571428568,-1.6666666666666667,0.4333333333333333,-0.1
2022-12-31,False,,-3.0,-1.8333333333333333,,,,-3.0,0.0,1.0,-3.0,0.0,1.0,-3.0,0.0,-1.2857142857142858,-1.8333333333333333,0.4333333333333333,-0.0666666666666666
2023-01-01,False,,-3.0,-2.0,,,,-3.0,0.0,1.0,-3.0,0.0,1.0,-3.0,0.0,-0.7142857142857143,-2.0,0.4333333333333333,-0.0333333333333333
2023-01-02,False,,-3.0,-2.1666666666666665,,,,-3.0,0.0,1.0,-3.0,0.0,1.0,-3.0,0.0,-0.1428571428571428,-2.1666666666666665,0.4333333333333333,0.0
2023-01-03,True,0.0,-2.571428571428572,-2.2333333333333334,0.0,0.0,-1.0,0.0,0.0,-1.0,-2.0,0.0,0.3333333333333333,-2.571428571428572,0.0,0.1428571428571428,-2.2333333333333334,0.4333333333333333,-0.0333333333333333
2023-01-04,True,0.0,-2.142857142857143,-2.2333333333333334,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-0.6666666666666666,-2.142857142857143,0.0,0.2857142857142857,-2.2333333333333334,0.4333333333333333,-0.0333333333333333
2023-01-05,True,0.0,-1.7142857142857142,-2.2333333333333334,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-1.6666666666666667,-1.7142857142857142,0.0,-0.1428571428571428,-2.2333333333333334,0.4333333333333333,-0.1
2023-01-06,False,,-1.2857142857142858,-2.2333333333333334,,,,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.2857142857142858,0.0,-0.5714285714285714,-2.2333333333333334,0.4333333333333333,-0.1
2023-01-07,False,,-0.8571428571428571,-2.2,,,,0.0,0.0,-2.0,0.0,0.0,-2.0,-0.8571428571428571,0.0,-1.0,-2.2,0.4333333333333333,-0.2333333333333333
2023-01-08,False,,-0.4285714285714285,-2.1666666666666665,,,,0.0,0.0,-2.0,0.0,0.0,-2.0,-0.4285714285714285,0.0,-1.4285714285714286,-2.1666666666666665,0.3666666666666666,-0.3666666666666666
2023-01-09,False,,0.0,-2.1,,,,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-1.8571428571428568,-2.1,0.3666666666666666,-0.4666666666666667
2023-01-10,True,-2.0,-0.2857142857142857,-2.1,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-0.6666666666666666,0.0,-1.6666666666666667,-0.2857142857142857,0.0,-1.8571428571428568,-2.1,0.3666666666666666,-0.5333333333333333
2023-01-11,True,0.0,-0.2857142857142857,-2.033333333333333,0.0,0.0,1.0,0.0,0.0,1.0,-0.6666666666666666,0.0,-0.6666666666666666,-0.2857142857142857,0.0,-1.4285714285714286,-2.033333333333333,0.3333333333333333,-0.4333333333333333
2023-01-12,True,2.0,0.0,-1.9,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1428571428571428,-1.1428571428571428,-1.9,0.3666666666666666,-0.4666666666666667
2023-01-13,True,0.0,0.0,-1.8333333333333333,0.0,0.0,-1.0,0.0,0.0,-1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.1428571428571428,-1.0,-1.8333333333333333,0.3666666666666666,-0.5666666666666667
2023-01-14,True,-3.0,-0.4285714285714285,-1.8666666666666667,-3.0,0.0,2.0,-3.0,0.0,2.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.4285714285714285,0.1428571428571428,-0.4285714285714285,-1.8666666666666667,0.3666666666666666,-0.4666666666666667
2023-01-15,False,,-0.8571428571428571,-1.8666666666666667,,,,-3.0,0.0,2.0,-2.0,0.0,1.0,-0.8571428571428571,0.1428571428571428,0.1428571428571428,-1.8666666666666667,0.3,-0.5
2023-01-16,True,-2.0,-1.1428571428571428,-1.8333333333333333,-2.0,1.0,2.0,-2.0,1.0,2.0,-2.6666666666666665,0.3333333333333333,2.0,-1.1428571428571428,0.2857142857142857,0.7142857142857143,-1.8333333333333333,0.2666666666666666,-0.5333333333333333
2023-01-17,True,-2.0,-1.1428571428571428,-1.8,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.333333333333333,0.3333333333333333,0.6666666666666666,-1.1428571428571428,0.2857142857142857,0.5714285714285714,-1.8,0.2,-0.7
2023-01-18,True,0.0,-1.1428571428571428,-1.7,0.0,1.0,-2.0,0.0,1.0,-2.0,-1.3333333333333333,0.6666666666666666,-0.6666666666666666,-1.1428571428571428,0.4285714285714285,0.1428571428571428,-1.7,0.1666666666666666,-0.8666666666666667
2023-01-19,False,,-1.4285714285714286,-1.6,,,,0.0,1.0,-2.0,-0.6666666666666666,0.6666666666666666,-2.0,-1.4285714285714286,0.4285714285714285,-0.1428571428571428,-1.6,0.1333333333333333,-1.0333333333333334
2023-01-20,True,0.0,-1.4285714285714286,-1.5333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-1.3333333333333333,-1.4285714285714286,0.4285714285714285,0.0,-1.5333333333333334,0.1333333333333333,-1.0
2023-01-21,False,,-1.0,-1.4333333333333331,,,,0.0,0.0,0.0,0.0,0.3333333333333333,-0.6666666666666666,-1.0,0.4285714285714285,-0.2857142857142857,-1.4333333333333331,0.1333333333333333,-0.9
2023-01-22,True,0.0,-0.5714285714285714,-1.3333333333333333,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,-0.5714285714285714,0.4285714285714285,-0.2857142857142857,-1.3333333333333333,0.1333333333333333,-0.7333333333333333
2023-01-23,True,-2.0,-0.5714285714285714,-1.3,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-0.6666666666666666,0.0,0.0,-0.5714285714285714,0.2857142857142857,-0.8571428571428571,-1.3,0.1333333333333333,-0.7
2023-01-24,True,-2.0,-0.5714285714285714,-1.2666666666666666,-2.0,2.0,3.0,-2.0,2.0,3.0,-1.3333333333333333,0.6666666666666666,1.0,-0.5714285714285714,0.5714285714285714,-0.1428571428571428,-1.2666666666666666,0.2,-0.5
2023-01-25,True,-2.0,-0.8571428571428571,-1.2333333333333334,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.6666666666666666,0.3333333333333333,-0.8571428571428571,0.4285714285714285,0.1428571428571428,-1.2333333333333334,0.2,-0.4
2023-01-26,True,-2.0,-1.1428571428571428,-1.2,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,0.6666666666666666,0.3333333333333333,-1.1428571428571428,0.2857142857142857,0.1428571428571428,-1.2,0.2,-0.3666666666666666
2023-01-27,True,0.0,-1.1428571428571428,-1.1,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.3333333333333333,0.0,-1.3333333333333333,-1.1428571428571428,0.2857142857142857,-0.1428571428571428,-1.1,0.2,-0.3333333333333333
2023-01-28,False,,-1.1428571428571428,-1.0,,,,0.0,0.0,-2.0,-0.6666666666666666,0.0,-2.0,-1.1428571428571428,0.2857142857142857,-0.4285714285714285,-1.0,0.2,-0.4333333333333333
2023-01-29,False,,-1.1428571428571428,-0.9,,,,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.1428571428571428,0.2857142857142857,-1.0,-0.9,0.2,-0.5333333333333333
2023-01-30,True,2.0,-0.5714285714285714,-0.7333333333333333,2.0,1.0,-2.0,2.0,1.0,-2.0,0.6666666666666666,0.3333333333333333,-2.0,-0.5714285714285714,0.4285714285714285,-1.0,-0.7333333333333333,0.2333333333333333,-0.6333333333333333
2023-01-31,True,-2.0,-0.5714285714285714,-0.7,-2.0,0.0,1.0,-2.0,0.0,1.0,0.0,0.3333333333333333,-1.0,-0.5714285714285714,0.1428571428571428,-1.2857142857142858,-0.7,0.2333333333333333,-0.6333333333333333
2023-02-01,False,,-0.5714285714285714,-0.6666666666666666,,,,-2.0,0.0,1.0,-0.6666666666666666,0.3333333333333333,0.0,-0.5714285714285714,0.1428571428571428,-1.1428571428571428,-0.6666666666666666,0.2333333333333333,-0.6333333333333333
2023-02-02,True,-2.0,-0.5714285714285714,-0.7333333333333333,-2.0,-1.0,-2.0,-2.0,-1.0,-2.0,-2.0,-0.3333333333333333,0.0,-0.5714285714285714,0.0,-1.1428571428571428,-0.7333333333333333,0.2,-0.6666666666666666
2023-02-03,True,-2.0,-0.8571428571428571,-0.8,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-2.0,-0.3333333333333333,-0.6666666666666666,-0.8571428571428571,0.0,-1.0,-0.8,0.2,-0.6333333333333333
2023-02-04,True,1.0,-0.7142857142857143,-0.7666666666666667,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,0.0,-0.3333333333333333,-0.7142857142857143,0.1428571428571428,-0.4285714285714285,-0.7666666666666667,0.2333333333333333,-0.5
2023-02-05,False,,-0.5714285714285714,-0.7333333333333333,,,,1.0,1.0,2.0,0.0,0.6666666666666666,1.0,-0.5714285714285714,0.2857142857142857,0.1428571428571428,-0.7333333333333333,0.2666666666666666,-0.3666666666666666
2023-02-06,True,-2.0,-1.1428571428571428,-0.8,-2.0,0.0,2.0,-2.0,0.0,2.0,0.0,0.6666666666666666,2.0,-1.1428571428571428,0.1428571428571428,0.7142857142857143,-0.8,0.2666666666666666,-0.2333333333333333
2023-02-07,False,,-1.1428571428571428,-0.8666666666666667,,,,-2.0,0.0,2.0,-1.0,0.3333333333333333,2.0,-1.1428571428571428,0.1428571428571428,0.8571428571428571,-0.8666666666666667,0.2666666666666666,-0.1
2023-02-08,True,1.0,-0.7142857142857143,-0.8333333333333334,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.3333333333333333,1.3333333333333333,-0.7142857142857143,0.2857142857142857,0.7142857142857143,-0.8333333333333334,0.3,-0.0333333333333333
2023-02-09,True,-3.0,-0.8571428571428571,-0.8666666666666667,-3.0,-1.0,-2.0,-3.0,-1.0,-2.0,-1.3333333333333333,0.0,0.0,-0.8571428571428571,0.2857142857142857,0.7142857142857143,-0.8666666666666667,0.2666666666666666,-0.0666666666666666
2023-02-10,True,-2.0,-0.8571428571428571,-0.9333333333333332,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-1.3333333333333333,0.0,-1.0,-0.8571428571428571,0.2857142857142857,0.7142857142857143,-0.9333333333333332,0.2666666666666666,-0.1333333333333333
2023-02-11,False,,-1.2857142857142858,-1.0666666666666669,,,,-2.0,0.0,-1.0,-2.333333333333333,-0.3333333333333333,-1.3333333333333333,-1.2857142857142858,0.1428571428571428,0.2857142857142857,-1.0666666666666669,0.2333333333333333,-0.1666666666666666
2023-02-12,False,,-1.7142857142857142,-1.1333333333333333,,,,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-1.7142857142857142,0.0,-0.1428571428571428,-1.1333333333333333,0.2333333333333333,-0.1666666666666666
2023-02-13,False,,-1.7142857142857142,-1.1,,,,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-1.7142857142857142,0.0,-0.5714285714285714,-1.1,0.2333333333333333,-0.2666666666666666
2023-02-14,False,,-1.7142857142857142,-1.0666666666666669,,,,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-1.7142857142857142,0.0,-1.0,-1.0666666666666669,0.2333333333333333,-0.3666666666666666
2023-02-15,True,-2.0,-2.142857142857143,-1.0666666666666669,-2.0,-1.0,1.0,-2.0,-1.0,1.0,-2.0,-0.3333333333333333,-0.3333333333333333,-2.142857142857143,-0.2857142857142857,-0.8571428571428571,-1.0666666666666669,0.1666666666666666,-0.4
2023-02-16,True,0.0,-1.7142857142857142,-1.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.3333333333333333,0.0,0.6666666666666666,-1.7142857142857142,0.0,-0.2857142857142857,-1.0,0.2,-0.2666666666666666
2023-02-17,False,,-1.4285714285714286,-1.0,,,,0.0,1.0,2.0,-0.6666666666666666,0.3333333333333333,1.6666666666666667,-1.4285714285714286,0.1428571428571428,0.1428571428571428,-1.0,0.2,-0.1333333333333333
2023-02-18,False,,-1.1428571428571428,-1.0,,,,0.0,1.0,2.0,0.0,1.0,2.0,-1.1428571428571428,0.2857142857142857,0.5714285714285714,-1.0,0.2,0.0
2023-02-19,False,,-0.8571428571428571,-1.0,,,,0.0,1.0,2.0,0.0,1.0,2.0,-0.8571428571428571,0.4285714285714285,1.0,-1.0,0.2333333333333333,0.0666666666666666
2023-02-20,True,2.0,-0.2857142857142857,-0.9333333333333332,2.0,-2.0,1.0,2.0,-2.0,1.0,0.6666666666666666,0.0,1.6666666666666667,-0.2857142857142857,0.1428571428571428,1.2857142857142858,-0.9333333333333332,0.1666666666666666,0.1
2023-02-21,True,-3.0,-0.4285714285714285,-1.0333333333333334,-3.0,-2.0,1.0,-3.0,-2.0,1.0,-0.3333333333333333,-1.0,1.3333333333333333,-0.4285714285714285,-0.1428571428571428,1.5714285714285714,-1.0333333333333334,0.1,0.0666666666666666
2023-02-22,True,-3.0,-0.5714285714285714,-1.0666666666666669,-3.0,0.0,0.0,-3.0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,0.6666666666666666,-0.5714285714285714,0.0,1.4285714285714286,-1.0666666666666669,0.1,0.1333333333333333
2023-02-23,True,-3.0,-1.0,-1.1,-3.0,0.0,2.0,-3.0,0.0,2.0,-3.0,-0.6666666666666666,1.0,-1.0,-0.1428571428571428,1.4285714285714286,-1.1,0.0333333333333333,0.1
2023-02-24,True,-3.0,-1.4285714285714286,-1.1333333333333333,-3.0,-2.0,-1.0,-3.0,-2.0,-1.0,-3.0,-0.6666666666666666,0.3333333333333333,-1.4285714285714286,-0.5714285714285714,1.0,-1.1333333333333333,-0.0333333333333333,0.0666666666666666
2023-02-25,False,,-1.8571428571428568,-1.1666666666666667,,,,-3.0,-2.0,-1.0,-3.0,-1.3333333333333333,0.0,-1.8571428571428568,-1.0,0.5714285714285714,-1.1666666666666667,-0.1,0.1
2023-02-26,False,,-2.2857142857142856,-1.2666666666666666,,,,-3.0,-2.0,-1.0,-3.0,-2.0,-1.0,-2.2857142857142856,-1.4285714285714286,0.1428571428571428,-1.2666666666666666,-0.1666666666666666,0.1333333333333333
2023-02-27,True,-3.0,-3.0,-1.3666666666666667,-3.0,-2.0,-3.0,-3.0,-2.0,-3.0,-3.0,-2.0,-1.6666666666666667,-3.0,-1.4285714285714286,-0.4285714285714285,-1.3666666666666667,-0.2333333333333333,0.1
2023-02-28,False,,-3.0,-1.4666666666666666,,,,-3.0,-2.0,-3.0,-3.0,-2.0,-2.333333333333333,-3.0,-1.4285714285714286,-1.0,-1.4666666666666666,-0.3,0.0666666666666666
2023-03-01,False,,-3.0,-1.6333333333333333,,,,-3.0,-2.0,-3.0,-3.0,-2.0,-3.0,-3.0,-1.7142857142857142,-1.4285714285714286,-1.6333333333333333,-0.4,0.0333333333333333
2023-03-02,True,-2.0,-2.857142857142857,-1.6333333333333333,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-2.6666666666666665,-1.3333333333333333,-2.6666666666666665,-2.857142857142857,-1.7142857142857142,-2.0,-1.6333333333333333,-0.4,-0.0666666666666666
2023-03-03,True,-3.0,-2.857142857142857,-1.6666666666666667,-3.0,-2.0,1.0,-3.0,-2.0,1.0,-2.6666666666666665,-1.3333333333333333,-1.3333333333333333,-2.857142857142857,-1.7142857142857142,-1.7142857142857142,-1.6666666666666667,-0.4666666666666667,-0.0666666666666666
2023-03-04,True,-2.0,-2.7142857142857144,-1.6666666666666667,-2.0,0.0,1.0,-2.0,0.0,1.0,-2.333333333333333,-0.6666666666666666,0.0,-2.7142857142857144,-1.4285714285714286,-1.4285714285714286,-1.6666666666666667,-0.4333333333333333,0.0333333333333333
2023-03-05,False,,-2.571428571428572,-1.6666666666666667,,,,-2.0,0.0,1.0,-2.333333333333333,-0.6666666666666666,1.0,-2.571428571428572,-1.1428571428571428,-1.1428571428571428,-1.6666666666666667,-0.4333333333333333,0.1
2023-03-06,True,-2.0,-2.4285714285714284,-1.7666666666666666,-2.0,-2.0,-3.0,-2.0,-2.0,-3.0,-2.0,-0.6666666666666666,-0.3333333333333333,-2.4285714285714284,-1.1428571428571428,-1.1428571428571428,-1.7666666666666666,-0.5333333333333333,-0.0666666666666666
2023-03-07,True,0.0,-2.0,-1.8,0.0,2.0,2.0,0.0,2.0,2.0,-1.3333333333333333,0.0,0.0,-2.0,-0.5714285714285714,-0.4285714285714285,-1.8,-0.5,-0.0666666666666666
2023-03-08,True,-1.0,-1.7142857142857142,-1.7666666666666666,-1.0,0.0,2.0,-1.0,0.0,2.0,-1.0,0.0,0.3333333333333333,-1.7142857142857142,-0.2857142857142857,0.2857142857142857,-1.7666666666666666,-0.5,-0.0666666666666666
2023-03-09,True,-3.0,-1.8571428571428568,-1.8,-3.0,0.0,-2.0,-3.0,0.0,-2.0,-1.3333333333333333,0.6666666666666666,0.6666666666666666,-1.8571428571428568,-0.2857142857142857,0.2857142857142857,-1.8,-0.5,-0.2
2023-03-10,True,0.0,-1.4285714285714286,-1.8333333333333333,0.0,0.0,2.0,0.0,0.0,2.0,-1.3333333333333333,0.0,0.6666666666666666,-1.4285714285714286,0.0,0.4285714285714285,-1.8333333333333333,-0.5333333333333333,-0.1333333333333333
2023-03-11,False,,-1.1428571428571428,-1.7333333333333334,,,,0.0,0.0,2.0,-1.0,0.0,0.6666666666666666,-1.1428571428571428,0.0,0.5714285714285714,-1.7333333333333334,-0.5,0.0
2023-03-12,False,,-0.8571428571428571,-1.6666666666666667,,,,0.0,0.0,2.0,0.0,0.0,2.0,-0.8571428571428571,0.0,0.7142857142857143,-1.6666666666666667,-0.5,0.1
2023-03-13,True,-2.0,-0.8571428571428571,-1.6666666666666667,-2.0,2.0,1.0,-2.0,2.0,1.0,-0.6666666666666666,0.6666666666666666,1.6666666666666667,-0.8571428571428571,0.5714285714285714,1.2857142857142858,-1.6666666666666667,-0.4333333333333333,0.1666666666666666
2023-03-14,True,-2.0,-1.1428571428571428,-1.6666666666666667,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.3333333333333333,0.0,0.3333333333333333,-1.1428571428571428,0.0,0.7142857142857143,-1.6666666666666667,-0.5,0.1333333333333333
2023-03-15,True,0.0,-1.0,-1.6,0.0,1.0,2.0,0.0,1.0,2.0,-1.3333333333333333,0.3333333333333333,0.3333333333333333,-1.0,0.1428571428571428,0.7142857142857143,-1.6,-0.4666666666666667,0.2333333333333333
2023-03-16,False,,-0.5714285714285714,-1.5333333333333334,,,,0.0,1.0,2.0,-0.6666666666666666,0.0,0.6666666666666666,-0.5714285714285714,0.2857142857142857,1.2857142857142858,-1.5333333333333334,-0.4333333333333333,0.3333333333333333
2023-03-17,True,-1.0,-0.7142857142857143,-1.5,-1.0,0.0,2.0,-1.0,0.0,2.0,-0.3333333333333333,0.6666666666666666,2.0,-0.7142857142857143,0.2857142857142857,1.2857142857142858,-1.5,-0.4,0.3666666666666666
2023-03-18,False,,-0.8571428571428571,-1.5333333333333334,,,,-1.0,0.0,2.0,-0.6666666666666666,0.3333333333333333,2.0,-0.8571428571428571,0.2857142857142857,1.2857142857142858,-1.5333333333333334,-0.4333333333333333,0.3666666666666666
2023-03-19,True,-3.0,-1.2857142857142858,-1.6333333333333333,-3.0,0.0,1.0,-3.0,0.0,1.0,-1.6666666666666667,0.0,1.6666666666666667,-1.2857142857142858,0.2857142857142857,1.1428571428571428,-1.6333333333333333,-0.4666666666666667,0.3333333333333333
2023-03-20,True,1.0,-0.8571428571428571,-1.6,1.0,0.0,2.0,1.0,0.0,2.0,-1.0,0.0,1.6666666666666667,-0.8571428571428571,0.0,1.2857142857142858,-1.6,-0.5,0.3333333333333333
2023-03-21,True,-1.0,-0.7142857142857143,-1.6333333333333333,-1.0,0.0,-2.0,-1.0,0.0,-2.0,-1.0,0.0,0.3333333333333333,-0.7142857142857143,0.2857142857142857,1.2857142857142858,-1.6333333333333333,-0.5333333333333333,0.2
2023-03-22,False,,-0.8571428571428571,-1.7333333333333334,,,,-1.0,0.0,-2.0,-0.3333333333333333,0.0,-0.6666666666666666,-0.8571428571428571,0.1428571428571428,0.7142857142857143,-1.7333333333333334,-0.4666666666666667,0.1
2023-03-23,True,-2.0,-1.1428571428571428,-1.7,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-1.3333333333333333,0.0,-2.0,-1.1428571428571428,0.0,0.1428571428571428,-1.7,-0.4,0.0
2023-03-24,True,0.0,-1.0,-1.6,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-1.0,0.0,-0.4285714285714285,-1.6,-0.4,-0.0666666666666666
2023-03-25,False,,-0.8571428571428571,-1.5,,,,0.0,0.0,-2.0,-0.6666666666666666,0.0,-2.0,-0.8571428571428571,0.0,-1.0,-1.5,-0.4,-0.2
2023-03-26,True,-3.0,-0.8571428571428571,-1.5,-3.0,0.0,0.0,-3.0,0.0,0.0,-1.0,0.0,-1.3333333333333333,-0.8571428571428571,0.0,-1.1428571428571428,-1.5,-0.3333333333333333,-0.1666666666666666
2023-03-27,False,,-1.4285714285714286,-1.5,,,,-3.0,0.0,0.0,-2.0,0.0,-0.6666666666666666,-1.4285714285714286,0.0,-1.4285714285714286,-1.5,-0.2666666666666666,-0.1333333333333333
2023-03-28,False,,-1.7142857142857142,-1.5,,,,-3.0,0.0,0.0,-3.0,0.0,0.0,-1.7142857142857142,0.0,-1.1428571428571428,-1.5,-0.2,-0.1
2023-03-29,True,3.0,-1.1428571428571428,-1.3,3.0,0.0,2.0,3.0,0.0,2.0,-1.0,0.0,0.6666666666666666,-1.1428571428571428,0.0,-0.5714285714285714,-1.3,-0.1333333333333333,0.0666666666666666
2023-03-30,True,-3.0,-1.2857142857142858,-1.3,-3.0,-2.0,-2.0,-3.0,-2.0,-2.0,-1.0,-0.6666666666666666,0.0,-1.2857142857142858,-0.2857142857142857,-0.5714285714285714,-1.3,-0.1333333333333333,0.1
2023-03-31,False,,-1.7142857142857142,-1.3,,,,-3.0,-2.0,-2.0,-1.0,-1.3333333333333333,-0.6666666666666666,-1.7142857142857142,-0.5714285714285714,-0.5714285714285714,-1.3,-0.1333333333333333,0.1333333333333333
2023-04-01,False,,-2.142857142857143,-1.3333333333333333,,,,-3.0,-2.0,-2.0,-3.0,-2.0,-2.0,-2.142857142857143,-0.8571428571428571,-0.5714285714285714,-1.3333333333333333,-0.2,0.1333333333333333
2023-04-02,False,,-2.142857142857143,-1.3333333333333333,,,,-3.0,-2.0,-2.0,-3.0,-2.0,-2.0,-2.142857142857143,-1.1428571428571428,-0.8571428571428571,-1.3333333333333333,-0.2,0.0333333333333333
2023-04-03,True,0.0,-1.7142857142857142,-1.2666666666666666,0.0,0.0,-1.0,0.0,0.0,-1.0,-2.0,-1.3333333333333333,-1.6666666666666667,-1.7142857142857142,-1.1428571428571428,-1.0,-1.2666666666666666,-0.2,-0.0333333333333333
2023-04-04,True,2.0,-1.0,-1.1333333333333333,2.0,0.0,1.0,2.0,0.0,1.0,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,-1.0,-1.1428571428571428,-0.8571428571428571,-1.1333333333333333,-0.2,-0.0333333333333333
2023-04-05,True,0.0,-1.4285714285714286,-1.0666666666666669,0.0,0.0,-2.0,0.0,0.0,-2.0,0.6666666666666666,0.0,-0.6666666666666666,-1.4285714285714286,-1.1428571428571428,-1.4285714285714286,-1.0666666666666669,-0.1333333333333333,0.0
2023-04-06,True,-2.0,-1.2857142857142858,-1.1333333333333333,-2.0,0.0,1.0,-2.0,0.0,1.0,0.0,0.0,0.0,-1.2857142857142858,-0.8571428571428571,-1.0,-1.1333333333333333,-0.2,-0.0333333333333333
2023-04-07,True,-2.0,-1.1428571428571428,-1.1666666666666667,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-1.3333333333333333,0.0,-0.6666666666666666,-1.1428571428571428,-0.5714285714285714,-0.8571428571428571,-1.1666666666666667,-0.2,-0.1333333333333333
2023-04-08,False,,-1.0,-1.1333333333333333,,,,-2.0,0.0,-1.0,-2.0,0.0,-0.3333333333333333,-1.0,-0.2857142857142857,-0.7142857142857143,-1.1333333333333333,-0.2,-0.1
2023-04-09,False,,-0.8571428571428571,-1.2,,,,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-0.8571428571428571,0.0,-0.5714285714285714,-1.2,-0.2,-0.2
2023-04-10,False,,-1.1428571428571428,-1.2666666666666666,,,,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-1.1428571428571428,0.0,-0.5714285714285714,-1.2666666666666666,-0.2,-0.3
2023-04-11,False,,-1.7142857142857142,-1.3333333333333333,,,,-2.0,0.0,-1.0,-2.0,0.0,-1.0,-1.7142857142857142,0.0,-0.8571428571428571,-1.3333333333333333,-0.2,-0.4
